.oranger Elementary School
School Supply List 2017-
�' LOR N ER
LORANGER ELEMENTARY SCHOOL
2017-18 SUPPLY LIST
FOURTH GRADE
$15.00 Supply Fee
2 Packs of wide ruled loose leaf paper,wide ruled loose leaf paper,2
2 Rolls of Paper Towels,Rolls Paper Towels,2
2 Packs of notebook dividers,notebook dividers,2
"7 Plastic Pocket Folders with prongs — red, blue, green, orange, black, purple",Plastic Pocket Folders,7
and yellow
2 24 Count #2 Yellow Pencils,Yellow Pencils,2
1 24 Count colored pencils,colored pencils,1
1 Pack of assorted highlighters,Pack assorted highlighters,1
6 Glue Sticks,Glue Sticks,6
2 Boxes of Tissue,Tissue,2
Personal Items
"1 Backpack Labeled with child's name (regular size, no wheels)",Backpack Labeled,1
