Mcrr
Ci1A1r[:i z A U.
t l;c)c)L
ALL ( RADES STUDENT SUPPLY LIST
STUDENT DAILY USE:,DAILY USE,1
tit
g
5- composition notebooks,composition notebooks,5
5- two -pocket folders,two pocket folders,5
1- pack block erasers,pack block erasers,1
1- pack of pencils,pack pencils,1
1- pack of pens (black or blue) — BRING TO SCHOOL ONLY 2 AT .A TIME,pack pens BRING ONLY TIME,1
1- pencil sharpener (non -electric and must hold shavings),pencil sharpener,1
1- pack highlighters — BRING TO SCHOOL ONLY 2 AT A TIME,pack highlighters BRING ONLY TIME,1
1 PLAIN BLACK BACKPACK,PLAIN BLACK BACKPACK,1
*Items purchased in packs should only be used to replenish as needed*
TO BE LEFT AT SCHOOL:
4 1 - box of 144 number 2 pencils,144 number pencils,4
g 1 - pack of pens (black or blue),pack pens,Multiple
g 2 - boxes of Kleenex,Kleenex,Multiple
a 2 - hand sanitizers (12 ounce minimum each),hand sanitizers,Multiple
FOR THE HOME:
ai 1 - box of 48 or more number 2 pencils
• 1- pack of pens (black or blue),pack pens,1
pac
"kages • 2 - acka es of lined, index cards (FOR STUDYING)"
g 1 - clear protractor,clear protractor,1
"g 1 pack washable markers, classic colors (FOR PROJECTS)",pack washable markers classic colors,Multiple
