"‘‘\\‘\%,‘\"
1St Grade Supply List
2 containers of Clorox disinfectant wipes,containers Clorox disinfectant wipes,2
2 boxes
of tissues,tissues,Multiple
•�• 3 boxes of 1 gallon Ziploc bags,boxes Ziploc bags,3
•:• 4 notebooks (black and white composition ONLY)..,notebooks,4
❖ 4 glue sticks,glue sticks,4
••• 1 pack of 24 Crayola crayons,pack Crayola crayons,1
• 4 packs of #2 pencils,pack pencils,4
❖ 2 packs of index cards,pack index cards,2
••• 2 rolls of paper towels,rolls paper towels,2
+ 1 pack of erasers,pack erasers,1
❖ ; i 1O (for homework folder and classroom supplies)
