2 Grade
Required List:,Required,1
• i' Notebook Paper (wide ruled),Notebook Paper,1
• /4 Spiral Notebooks (no perforated sheets),Spiral Notebooks,4
• a/ 4 Composition Books (hardcover),Composition Books,Multiple
• i/ Packages of #2 Pencils (yellow wooden only),Pencils,Multiple
• 24 Count Crayola Crayons,Crayola Crayons,24
• 12 Count Crayola Colored Pencils,Crayola Colored Pencils,12
• 1/ Scissors (with points),Scissors,1
• V 3 Plastic folders with prongs/pockets,Plastic folders,Multiple
• 2 Large Bottles of sanitizer (please no personal,Large sanitizer,2
sizes),sizes,Multiple
• 2 bottles of antibacterial soap,antibacterial soap,2
• 2 Large Boxes of Klc.cnex Tissues,Large Tissues,2
• - 3C -
• 1 box of gallon or cp jrt Size Zip lock bags,box Size Zip lock bags,1
"• , Turd plastic pencil box",Turd plastic pencil,1
Recommended Items Needed:
• 1-4 oz. School Glue,Glue,1
• Desk Bag (Check with teacher),Desk Bag,1
• Mr. Clean Magic Eraser
• Clorox wipes,Clorox wipes,Multiple
"Please No Notebooks, Binders, Trapper Keepers,"
Rolling Book Bags (Due to limited storage space)
PLEASE WRITE CHILD'S NAME ON SUPPLIES
Earbud (label with child's name),Earbud,1
