7. GRADE: SUPPLY LIST
BRUME 2017-2018 SCHOOL YEAR. STI/DENTS WILL
PURCHASE. THF.IR OWN SUPPI.,PURCHASE OWN,1
EACH STIIIWNT WII.1. NEED.
7 Hardcover nacbooks(N()SPIRAL NOTERMHfs ARE,Hardcover SPIRAL ARE,7
ALLOWFDI
I Box of crayons,crayons,Multiple
I Box of Woad pencils,Woad pencils,Multiple
I &P ka folder (plastic urxndioo with dividers is okay),folder,1
1 glue sack,glue sack,1
2 Lose Icef mbers,Lose,2
I red pen,pen,1
I highlighter,highlighter,1
1 rules,rules,1
1 scissor,scissor,1
5 perm end pencils (pens ere in he Noe or black ink),perm end pencils,5
2 boree ofrissees
s of Paper Towels,Paper Towels,Multiple
baby wipes,baby wipes,Multiple
Clorox wtpo,Clorox,1
pack ofsawncf Paper
pack of Index Cards,pack Index Cards,Multiple
2 Packet Polder for Compute.
2 Peckeges of Post h Naes,Post,2
2 Packs of Wm Cards,Cards,2
AmiPraecm pas MUST' be perckwd Ilnrmgh the school in
September.
