S ugge s to c
Su)) v
• .`3.00 for ;-:omewor.:UAgenda
• White.Doarc. mar er � D..ack'i,White mar,1
L l
• Bac:Tack,Tack,1
• 1. of #2 pencils with erasers,pencils,1
• 1 pencil pouch,pencil pouch,1
• 1 pair of scissors,scissors,1
"• 6 spiral bound, one subject notebooks",spiral bound one subject notebooks,6
• 1 highlighter,highlighter,1
"• 1 -2""inch, three ring binder",inch three ring binder,1
"• 1 box of crayons, colored pencils, colored pens"
• 1 set of skinny felt tip markers I:Paper Mate if,skinny felt tip markers Paper Mate,1
possible)
• 2 glue stick (to keep at home),glue stick,2
• Athletic shoes for physical education,Athletic shoes,Multiple
• 1 set of tab dividers,tab dividers,1
• Sharpener with shavings case,Sharpener,1
Class wish list,Class wish,1
2 large boxes of tissues,large tissues,2
1 bottle of hand sanitizer pump:1,hand sanitizer pump,1
1 Clorox disinfecting wipes,Clorox disinfecting wipes,1
1 ream of white paper,ream paper,1
