••000 Sprint,Sprint,000
12:11 AM 01071%®',01071,12
126.clayton.k12.ga.us
Fifth Grade Supply List
1 Package of #2 Pencils,Pencils,1
1 Pencil Sharpener (personal size),Pencil Sharpener,1
1 Pack of Dry Erase Markers,Pack Dry Erase Markers,1
1 pack of Colored Dry Erase Markers,pack Colored Dry Erase Markers,1
5 Spiral Bound Wide Ruled Notebooks,Spiral Bound Wide Ruled Notebooks,5
1 Pack of White Copy/Printer Paper,Pack White Copy Printer Paper,1
1 Pack of Colored Pencils,Pack Colored Pencils,1
1 3 -Ring Binder,Ring Binder,1
2 Highlighters,Highlighters,2
1 Package of Ruled Note Cards,Ruled Note Cards,1
"1 12"" Ruler",Ruler,1
1 Large Pink Eraser,Large Pink Eraser,1
1 Pack of Blue or Black Pens,Pack Blue Black Pens,1
1 Pack of Red Pens,Pack Red Pens,1
6 Folders with Pockets,Folders,6
1 Pair of Scissors,Scissors,1
1 Bottle of Sanitizer,Sanitizer,1
1 Box of facial tissue,facial tissue,1
1 Box of large plastic zip -lock bag,large plastic zip lock bag,1
