2016-2017
CPJH 8 School Supply List
• 2 in. Binder,Binder,2
• 2 packages of loose leaf paper,loose leaf paper,2
• dividers,dividers,Multiple
• (4) 3 subject or 5 subject notebooks (Mead 8 i x 11 is preferred) w/folders,subject subject notebooks,4
• (2) pocket folders,pocket folders,Multiple
• (1 pk) colored pencils,colored pencils,Multiple
• (4 pks) pencils,pencils,Multiple
• (2 pks) erasable blue do black pens
• (1) box of Kleenex,Kleenex,1
• (1) container of Clorox wipes,container Clorox wipes,Multiple
• (4) speckled notebooks,speckled notebooks,Multiple
• $20.00 school fee
• Mesh or clear backpack,Mesh clear backpack,1
"• P.E. Shirt (ordered and purchased in office) and Royal blue shorts, pants or"
skirt,skirt,1
• Earbuds,Earbuds,Multiple
• (2) Glue sticks,Glue sticks,Multiple
