3 Mea marble composition notebooks,marble composition notebooks,3
"9 pla plastic 2 -pocket folders (red, orange, blue, white, green",plastic pocket folders,9
pur yellow) — horizontal pockets,horizontal pockets,Multiple
2 reams computer paper,reams computer paper,2
1 2 Crayola crayons,Crayola crayons,1
2 b of gallon size Ziploc bags,size Ziploc bags,2
1 b of sandwich/quart size Ziploc bags,sandwich quart size Ziploc bags,1
1 rolls of paper towels (Bounty),rolls paper towels,1
2 boxes of tissues,tissues,2
2 boxes baby wipes — (70-80 count or higher),baby wipes,2
4 boxes of #2 pencils — (20-24 count),pencils,4
2 b 'es bhflgirilnc
3 large glue sticks,large glue sticks,3
8 packages of assorted size post -it notes (very important),assorted size post notes,8
1 pack of markers,pack markers,1
4 dry erase markers — fine tip Expo,dry erase markers fine tip Expo,4
1 pack of lined index cards,pack lined index cards,1
2 bottles of hand sanitizer — (8 fl. Oz. or higher),hand sanitizer,2
2 containers Clorox wipes,containers Clorox wipes,2
"A healthy snack daily (juice, fruit, crackers, etc.)",healthy snack daily,1
AT HOME SUPPLIES,HOME,1
1 box of pencils,pencils,1
1 box of crayons,crayons,1
1 box of markers,markers,1
1 4 oz. container of Elmer's glue,container Elmer glue,1
1 pair of children's scissors,children scissors,1
label everything with your child's name and class! Thank you for your cooper,label everything,1
looking forward to a w onderful and exciting school year.
