"Second &rac,.i"
Suppler List,Suppler,1
Here are some items the os d s for `
recommend for a g rape.,recommend,1
as he/she comes into second
else will be supplied your ch+
not write your child's r%arne on a
"following items, except for the headset"
• 1 Box of #2 yellow pencils -sharpened,pencils sharpened,1
• 1 pair of headphones or earbuds for,headphones earbuds,1
computer (this item should be labeled with the,computer,1
student's name and sent in a plastic,name and sent plastic,1
Ziploc bag.),Ziploc bag,1
• 3 marble composition notebooks,marble composition notebooks,3
• 1 package of 1x3 or 3x3 Post Its,Post Its,1
• 2 2 -pocket folders,pocket folders,2
• 6 glue sticks,glue sticks,6
• 1 pair of child safety scissors,child safety scissors,1
• 1 bottle of Elmer's Glue,Elmer Glue,1
• 1 box of 24 crayons,crayons,1
• 1 box of washable markers,washable markers,1
• Pink square erasers or pencil top erasers
• 2 highlighters,highlighters,2
• 3-4 Expo dry erase markers,Expo dry erase markers,3
• 2-3 BOXES OF ► ISSUES,ISSUES,2
• 1 Roll of paper towels,Roll paper towels,1
• 1 backpack,backpack,1
Items not to be brought in:
• NO BACKPACKS Wi rH WHEEL S!!!
• No Pens/Gel pens
• No pencil cases,pencil cases,Multiple
END SCHOOL,END,1
:EENBROOK ROAD,ROAD,1
"1 PLAINFIELD, NJ 07060",PLAINFIELD 07060,1
"27'. + L,"
