THIRD GRADE
Book sack Labe,Book sack,1
ed with child's name (NO Wheels)
Box of gallon -size zip loc bags (GIRLS PURCHASE),Box size zip bags,1
Box of quart -size zi oc bags i;BOYS PURCHASE:
"Pack 3""x 5"" (NO lines) index cards (GIRLS PURCHASE:►",Pack lines index cards,Multiple
"1 Pack 5""x 8"" index cards ,BOYS PURCHASE)",Pack index cards BOYS PURCHASE,1
1 Roll of Paper towels,Roll Paper towels,1
1 Box of Kleenex,Kleenex,1
1 Box of Band -aids,Band aids,1
1 Pack of store brand hand wipes,Pack store brand hand wipes,1
4 G'ue sticks,sticks,4
"2 8 oz. bottle of school, glue",glue,2
4 Marble composition notebook,Marble composition notebook,4
",Pair is tar Scissors for",Pair tar Scissors,Multiple
1 Penci Dag (NO boxes),Dag,1
5 P astic poc 'cet fo 'ders with prongs
":one eaci co or: red, ye ow, D ue, green, purp el�",one red green,1
1 Box of Classic Color Crayons x;24 count:,Classic Color Crayons,1
3 12 -packs of pencils,packs pencils,3
"1 Pack of Wide -Ruled loose leaf ,paper",Pack Wide Ruled loose leaf paper,1
1 Pack copy paper,Pack copy paper,1
"2 1"" inch hard cover Binder with Dockets",inch hard cover Binder,2
"1, Pack colored penci s",Pack colored,1
1 Pack blue pens,Pack pens,1
