SULLIVAN COUNTY TENNESSEE SCHOOL DISTRICT,SULLIVAN COUNTY TENNESSEE DISTRICT,1
"753 Emmett Road * Bristol, TN * 37620",Emmett Road Bristol 37620,753
(423) 354-1865 Phone* (423) 354-1871 Fax,Phone 354 1871 Fax,354
3 r Gradc Supp/yList,Supp,3
207 - 1s
Commuity Supplies
"o 2 - pack of yellow only #2 pencils, NO special design pencils"
o I - pack of Expo dry erase markers,pack Expo dry erase markers,1
o 2 - boxes of Kleenex tissues,Kleenex tissues,Multiple
o 1 - container of Clorox wipes,container Clorox wipes,Multiple
o I - roll of paper towels,roll paper towels,Multiple
o I - pack of small erasers
o 1- pack of big erasers,pack big erasers,Multiple
o I - bottle of water -based (foam Type) hand sanitizer,water based hand sanitizer,1
o I - box of sandwich bags,sandwich bags,Multiple
o 2 - packs of paper (wide ruled),pack paper,1
o I - box Crayola colored pencils,Crayola colored pencils,Multiple
Personal Supplies - please label personal supplies only
o 1- backpack (No whco a),backpack,1
"o 5 - marbled, stitched composition notebook"
"o I - I W binder, white wrrh clear pocket on front and back"
o I - pencil pouch wrrh 3 holes for binder/notebook,pencil pouch holes,Multiple
