DORALACADEMY ELEMENTARY
IUSTARTSAND MANAGEMENT MIDDLE,MANAGEMENT MIDDLE,1
Second Grade Supply Li Citegular)
Backpack (no rolling book bags),Backpack,1
"(1) Large Pencil Case 3 -Hole, 10X7, Mesh Front Asst.",Large Pencil Case Hole Mesh Front Asst,1
"(2) Packs of eraser tops, Latex Free (12/PK)",eraser tops Latex Free,2
"(3) 24 crayon packs, Crayola Tuck Box 24/Box",crayon packs Crayola Tuck,24
"( 2 -packs of SHARPENED pencils (Ticonderoga) or (1) Pair of safety scissors, 5"" Pointed Tip, Latex Free (8 Dozen)",packs SHARPENED pencils Ticonderoga safety scissors Pointed Tip Latex Free,2
"(3) Glue stick, Staples Brand, Washable, White",Glue stick Staples Brand Washable White,Multiple
(1) Liquid glue,Liquid glue,1
(1) Pack of red pens,Pack pens,Multiple
(1) Pack of highlighters,Pack highlighters,Multiple
(1) Pack of post -its,Pack post its,1
"(1) Twelve"" Ruler Plastic, Inch & CM, Center Holes"
"(4) Reams of copy paper, 20Ib, 8.5x11'"
(2) White Cardstock paper,White paper,1
(1) Pack of wide ruled loose leaf paper,Pack wide ruled loose leaf paper,1
(1) Large pack of baby wipes,Large pack baby wipes,Multiple
( 4 -pack of thin multi -colored Expo Dry Erase markers ( 4 -pack of multi -colored D (EXPO BRAND ONLY)
"(3) Composition Notebooks, Marble op�M0 s Chisel Low Order (EXPO ONLY)"
- Moming Journal v 100 sheets,Journal 100 sheets,Multiple
- Reading Interactive Joumal
- Vocabulary Journal,Vocabulary Journal,1
(2) Poly/Plastic Duo -tang folders with pockets and prongs,Plastic Duo tang folders,Multiple
Folders should be labeled as follows:
-Blue folder. Writing Folder
-Purple folder- Unfinished Work,Purple folder Unfinished Work,1
**Please insert 5 sheet protectors and appx. 25 sheets of lined,Please insert sheet protectors and sheets lined,Multiple
folder** paper into each
"(1) White 1 1 "" 3 -ring binder with clear pockets on outside",White ring binder,1
(1) Pack of tab dividers - pack of 5,Pack tab dividers pack,5
(1) Can of Lysol Spray
"(1) Clorox Wipes Disinfecting Spray, Bleach free"
(1) Baby Wipes,Baby Wipes,Multiple
(2) Pack of Sheet Protectors,Pack Sheet Protectors,Multiple
(1) Boxes of tissue,tissue,Multiple
Girls- 1 Pack of sandwich sized Ziploc bags
Boys- 1 Pack of Gallon sized Ziploc bags
