Kindergailn School Sunnlie
The following can be purchased through SchoolKidz — see attached form.
You may also choose to buy all supplies on your own.
• 2 boxes of Crayola Crayons 24 count,Crayola Crayons,2
• 2 Box Thick Crayola Washable Markers,Thick Crayola Washable Markers,2
• 2 Set of Crayola Watercolors Paint,Crayola Watercolors Paint,2
• 2 Black and White marble notebooks — No spirals,Black and White marble notebooks spirals,2
"• 7 Two Pocket PLASTIC Folders Solid Colors (1 Yellow, 1 Green, 1",Two Pocket PLASTIC Folders Solid Colors,7
"Blue, 2 Orange, l Red, I Purple)",Blue Orange Red Purple,1
• 2 dozen (24) sharpened pencils (preferred brand Ticonderoga),sharpened pencils,2
• 6 Large Elmer's Glue Sticks,Large Elmer Glue Sticks,6
• 1 bottle of Elmer's Glue,Elmer Glue,1
• 1 Box of Expo Dry Erase markers (thick chisel tip),Expo Dry Erase markers,1
• 3 Pack of Colored Post -it Notes,Pack Colored Post Notes,3
• 2 Packages of Colored Construction Paper (no pads please),Colored Construction Paper,2
• 1 package of erasers,erasers,1
• 2 reams of copy paper,reams copy paper,2
The following must be purchased on your own:
• 3 bottle of Liquid Hand Sanitizer,Liquid Hand Sanitizer,3
• 1 Packs of Baby Wipes,Baby Wipes,1
• 3 Containers of Lysol or Clorox Wipes,Containers Lysol Clorox Wipes,3
• 2 rolls paper towels,rolls paper towels,2
• 3 boxes facial tissue,facial tissue,3
• 2 boxes of Ziploc bags - GALLON,boxes Ziploc bags,2
• 1 box Ziploc bags — QUART,Ziploc bags QUART,1
• 2 Hand Soap,Hand Soap,2
Additionally:
"• One complete change of clothes (top, bottom, underwear, socks) in a",One complete change clothes,Multiple
Ziploc bag with labeled with your child's name on all items.,Ziploc bag,1
• Backpack and lunch/ snack bag,Backpack and lunch snack bag,1
Please LABEL THE OUSIDE OF THE SHOPPING BAG with
YOUR CHILDS NAME AND GRADE.,YOUR NAME AND,1
Keep in mind that most supplies will be shared with the class.
