TINY SMILE ! r4RNING �N i tR,TINY SMILE,1
3 YEARS ( ACt,YEARS,3
SUPPLY UST 2017-2018,7,2018
12 NS 2 Yi n (W PENCILS
1 w i il - 402 ElMER'WIRTI GLUE,402 GLUE,1
4 SCHOOL GLUE (STICK},GLUE,4
3 BOXES 24 likESAMILLEAMIS
1 PACK OF W000 COLORS,PACK COLORS,1
2 BOX MALI IRS 5-10 PACK,MALI IRS PACK,2
1 BOX TISSUE PAPER (150 COUNT),TISSUE PAPER,1
1 BINDER r WHITE,BINDER WHITE,1
3 PLASTIC FOLDER -PLAIN SINGLE COLOR (FOLDER FOR HOMEWORK),PLASTIC FOLDER PLAIN SINGLE COLOR,3
3 COPY PAPER (WHITE),COPY PAPER,3
1 PLAY - DOH (PLAST UNA),PLAY,1
2 MEAD {WRITING FUNDAMENTALS) PRIMARY JOURNAL K4,PRIMARY JOURNAL,1
1 PACK OF USER H IGHUGHTER,PACK USER,1
1 COLORED • ART PAPER,COLORED ART PAPER,1
1 SHARPIE PERMANENT MARKET,SHARPIE PERMANENT MARKET,1
1 SHEET PROTECTOR (SO COUNT),SHEET PROTECTOR,1
1 CONTAINER OF BABY WPE,CONTAINER BABY,1
1 PACK OF 4 DRY ERASE MMLIIERS,PACK DRY ERASE,1
FAMILY PICTURE CS,FAMILY PICTURE,1
1 PAM OF CricenItS WITH CENTRAL PIVOT (FOR SAY! 1 T PURPOSES),PAM WITH CENTRAL PIVOT,1
BACKPACK (NO ROLLMG BACKPACKS),BACKPACK,1
1r STANDARD RULER,STANDARD RULER,1
1 PACK OF PENS,PACK PENS,1
• Neste keep AA Rawl Mot e/ al rkese weeks eve mete l ier yourdies scMot
